Question,Answer,Difficulty,Type,Verb,Tense,Person,Has_Audio,Has_Image,Anki_Tags
"↬ Si en un dudoso futuro ↬tú/vos _____ así, ¡suerte!","pensares","Advanced","fill_in_blank","pensar","None","None","No","No"," ends_in_ar irregular_verb low_irregularity pensar regular_form subjuntivo_futuro tú_vos "
"↬ Si en un dudoso futuro ↬él/ella/usted _____ así, ¡suerte!","pensare","Advanced","fill_in_blank","pensar","None","None","No","No"," ends_in_ar irregular_verb low_irregularity pensar regular_form subjuntivo_futuro él_ella_usted "
"↬ Si en un dudoso futuro ↬nosotros _____ así, ¡suerte!","pensáremos","Advanced","fill_in_blank","pensar","None","None","No","No"," ends_in_ar irregular_verb low_irregularity nosotros pensar regular_form subjuntivo_futuro "
"↬ Si en un dudoso futuro ↬vosotros _____ así, ¡suerte!","pensareis","Advanced","fill_in_blank","pensar","None","None","No","No"," ends_in_ar irregular_verb low_irregularity pensar regular_form subjuntivo_futuro vosotros "
"↬ Si en un dudoso futuro ↬ellos/ellas/ustedes _____ así, ¡suerte!","pensaren","Advanced","fill_in_blank","pensar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar irregular_verb low_irregularity pensar regular_form subjuntivo_futuro "
"El verbo enél vienees _____","venir","Advanced","fill_in_blank","None","None","None","No","No"," ends_in_ir extreme_irregularity infinitivo irregular_verb regular_form venir "
"Mientras estoy estudiando…ella está _____ (por aquí)","viniendo","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity gerundio irregular_form irregular_verb venir "
"Hugo ha _____ (a La Laguna)","venido","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_verb participio regular_form venir "
"⊙ Ahora mismo, ⊙yo _____ (por aquí)","vengo","Elementary","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb presente venir yo "
"⊙ Ahora mismo, ⊙tú _____ (por aquí)","vienes","Elementary","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb presente tú tú_vos venir "
"⊙ Ahora mismo, ⊙vos _____ (por aquí)","venís","Elementary","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_verb presente regular_form tú_vos venir vos "
"⊙ Ahora mismo, ⊙él/ella/usted _____ (por aquí)","viene","Elementary","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity in_the_wild irregular_form irregular_verb modismo presente venir él_ella_usted "
"⊙ Ahora mismo, ⊙nosotros _____ (por aquí)","venimos","Elementary","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_verb nosotros presente regular_form venir "
"⊙ Ahora mismo, ⊙vosotros _____ (por aquí)","venís","Elementary","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_verb presente regular_form venir vosotros "
"⊙ Ahora mismo, ⊙ellos/ellas/ustedes _____ (por aquí)","vienen","Elementary","fill_in_blank","venir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir extreme_irregularity irregular_form irregular_verb presente venir "
"⇠ En esa época, a menudo, ⇠yo _____ (por aquí)","venía","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity imperfecto irregular_verb regular_form venir yo "
"⇠ En esa época, a menudo, ⇠tú/vos _____ (por aquí)","venías","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity imperfecto irregular_verb regular_form tú_vos venir "
"⇠ En esa época, a menudo, ⇠él/ella/usted _____ (por aquí)","venía","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity imperfecto irregular_verb regular_form venir él_ella_usted "
"⇠ En esa época, a menudo, ⇠nosotros _____ (por aquí)","veníamos","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity imperfecto irregular_verb nosotros regular_form venir "
"⇠ En esa época, a menudo, ⇠vosotros _____ (por aquí)","veníais","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity imperfecto irregular_verb regular_form venir vosotros "
"⇠ En esa época, a menudo, ⇠ellos/ellas/ustedes _____ (por aquí)","venían","Advanced","fill_in_blank","venir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir extreme_irregularity imperfecto irregular_verb regular_form venir "
"↧ En aquel momento ↧yo _____ (por aquí)","vine","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity indefinido irregular_form irregular_verb venir yo "
"↧ En aquel momento ↧tú/vos _____ (por aquí)","viniste","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity indefinido irregular_form irregular_verb tú_vos venir "
"↧ En aquel momento ↧él/ella/usted _____ (por aquí)","vino","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity in_the_wild indefinido irregular_form irregular_verb modismo venir él_ella_usted "
"↧ En aquel momento ↧nosotros _____ (por aquí)","vinimos","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity indefinido irregular_form irregular_verb nosotros venir "
"↧ En aquel momento ↧vosotros _____ (por aquí)","vinisteis","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity indefinido irregular_form irregular_verb venir vosotros "
"↧ En aquel momento ↧ellos/ellas/ustedes _____ (por aquí)","vinieron","Advanced","fill_in_blank","venir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir extreme_irregularity indefinido irregular_form irregular_verb venir "
"→ En el futuro, →yo _____ (por aquí)","vendré","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity futuro irregular_form irregular_verb venir yo "
"→ En el futuro, →tú/vos _____ (por aquí)","vendrás","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity futuro irregular_form irregular_verb tú_vos venir "
"→ En el futuro, →él/ella/usted _____ (por aquí)","vendrá","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity futuro irregular_form irregular_verb venir él_ella_usted "
"→ En el futuro, →nosotros _____ (por aquí)","vendremos","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity futuro irregular_form irregular_verb nosotros venir "
"→ En el futuro, →vosotros _____ (por aquí)","vendréis","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity futuro irregular_form irregular_verb venir vosotros "
"→ En el futuro, →ellos/ellas/ustedes _____ (por aquí)","vendrán","Advanced","fill_in_blank","venir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir extreme_irregularity futuro irregular_form irregular_verb venir "
"… Si ocurriese esto, …yo _____ (por aquí)","vendría","Advanced","fill_in_blank","venir","None","None","No","No"," condicional ends_in_ir extreme_irregularity irregular_form irregular_verb venir yo "
"… Si sucediera esto, …tú/vos _____ (por aquí)","vendrías","Advanced","fill_in_blank","venir","None","None","No","No"," condicional ends_in_ir extreme_irregularity irregular_form irregular_verb tú_vos venir "
"… Si acaeciera algo, …él/ella/usted _____ (por aquí)","vendría","Advanced","fill_in_blank","venir","None","None","No","No"," condicional ends_in_ir extreme_irregularity irregular_form irregular_verb venir él_ella_usted "
"… Si pasara algo, …nosotros _____ (por aquí)","vendríamos","Advanced","fill_in_blank","venir","None","None","No","No"," condicional ends_in_ir extreme_irregularity irregular_form irregular_verb nosotros venir "
"… Si aconteciese esto, …vosotros _____ (por aquí)","vendríais","Advanced","fill_in_blank","venir","None","None","No","No"," condicional ends_in_ir extreme_irregularity irregular_form irregular_verb venir vosotros "
"… Si se produjera esto, …ellos/ellas/ustedes _____ (por aquí)","vendrían","Advanced","fill_in_blank","venir","None","None","No","No"," condicional ellos_ellas_ustedes ends_in_ir extreme_irregularity irregular_form irregular_verb venir "
"〰 Resulta divertido que 〰yo _____ (por aquí)","venga","Elementary","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb subjuntivo_presente venir yo "
"〰 Resulta divertido que 〰tú/vos _____ (por aquí)","vengas","Elementary","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb subjuntivo_presente tú_vos venir "
"〰 Resulta divertido que 〰él/ella/usted _____ (por aquí)","venga","Elementary","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity in_the_wild irregular_form irregular_verb refrán subjuntivo_presente venir él_ella_usted "
"〰 Resulta divertido que 〰nosotros _____ (por aquí)","vengamos","Elementary","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb nosotros subjuntivo_presente venir "
"〰 Resulta divertido que 〰vosotros _____ (por aquí)","vengáis","Elementary","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb subjuntivo_presente venir vosotros "
"〰 Resulta divertido que 〰ellos/ellas/ustedes _____ (por aquí)","vengan","Elementary","fill_in_blank","venir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir extreme_irregularity irregular_form irregular_verb subjuntivo_presente venir "
"↫ Fue sorprendente que ↫yo _____ (por aquí)","viniera | viniese","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb subjuntivo_pasado venir yo "
"↫ Fue sorprendente que ↫tú/vos _____ (por aquí)","vinieras | vinieses","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb subjuntivo_pasado tú_vos venir "
"↫ Fue sorprendente que ↫él/ella/usted _____ (por aquí)","viniera | viniese","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb subjuntivo_pasado venir él_ella_usted "
"↫ Fue sorprendente que ↫nosotros _____ (por aquí)","viniéramos | viniésemos","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb nosotros subjuntivo_pasado venir "
"↫ Fue sorprendente que ↫vosotros _____ (por aquí)","vinierais | vinieseis","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb subjuntivo_pasado venir vosotros "
"↫ Fue sorprendente que ↫ellos/ellas/ustedes _____ (por aquí)","vinieran | viniesen","Advanced","fill_in_blank","venir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir extreme_irregularity irregular_form irregular_verb subjuntivo_pasado venir "
"Hombre, por favor,¡ _____ , ya !(tú)","ven","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity imperativo irregular_form irregular_verb tú tú_vos venir "
"Hombre, por favor,¡ _____ , ya !(vos)","vení","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity imperativo irregular_verb regular_form tú_vos venir vos "
"Mujer, por favor,¡ no _____ !(tú/vos)","vengas","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity imperativo irregular_form irregular_verb negative_imperativo tú_vos venir "
"Señora, por favor,¡ (que) _____ , ya !(él/ella/usted)","venga","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity imperativo irregular_form irregular_verb venir él_ella_usted "
"Vámonos equipo, por favor,¡ (que) _____ (al asunto principal), ya !(nosotros)","vengamos","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity imperativo irregular_form irregular_verb nosotros venir "
"Tú y tú, por favor,¡ _____ (al asunto principal), ya !(vosotros)","venid","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity imperativo irregular_verb regular_form venir vosotros "
"Señores, por favor,¡ (que) _____ (al asunto principal), ya ! (ellos/ellas/ustedes)","vengan","Advanced","fill_in_blank","venir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir extreme_irregularity imperativo irregular_form irregular_verb venir "
"↬ Si en un dudoso futuro ↬yo _____ aquí, ¡suerte!","viniere","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb subjuntivo_futuro venir yo "
"↬ Si en un dudoso futuro ↬tú/vos _____ aquí, ¡suerte!","vinieres","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb subjuntivo_futuro tú_vos venir "
"↬ Si en un dudoso futuro ↬él/ella/usted _____ aquí, ¡suerte!","viniere","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb subjuntivo_futuro venir él_ella_usted "
"↬ Si en un dudoso futuro ↬nosotros _____ aquí, ¡suerte!","viniéremos","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb nosotros subjuntivo_futuro venir "
"↬ Si en un dudoso futuro ↬vosotros _____ aquí, ¡suerte!","viniereis","Advanced","fill_in_blank","venir","None","None","No","No"," ends_in_ir extreme_irregularity irregular_form irregular_verb subjuntivo_futuro venir vosotros "
"↬ Si en un dudoso futuro ↬ellos/ellas/ustedes _____ aquí, ¡suerte!","vinieren","Advanced","fill_in_blank","venir","None","None","No","No"," ellos_ellas_ustedes ends_in_ir extreme_irregularity irregular_form irregular_verb subjuntivo_futuro venir "
"El verbo enél encuentraes _____","encontrar","Intermediate","fill_in_blank","None","None","None","No","No"," encontrar ends_in_ar infinitivo irregular_verb low_irregularity regular_form "
