id,word,old_level,new_level,definition_preview
36d68830-127e-466d-94ac-7aa41fc37b02,"delinquent",2,3,"failing in duty; overdue in payment; a young perso"
a113333d-8a13-4e49-85d6-a561333e02a5,"delta",3,2,"the fourth letter of the greek alphabet; a triangu"
343739a3-f8f1-4f7c-8691-bfae92236bbf,"demolitiongargantuan",null,5,"an extremely large or massive structure or object"
a1243268-e7ba-48a1-9b36-8991a17c0602,"dendrochronology",3,5,"the scientific method of dating tree rings to dete"
27b1654d-e7fb-45e8-9b39-b57bde824d2e,"dengue",3,2,"a tropical disease transmitted by mosquitoes, caus"
baee2dc5-2cfa-4eb1-ac8d-1acb8ffc7ccc,"denizen",3,2,"an inhabitant or occupant of a particular place; a"
e2bd1ecd-57cb-47ce-9fa8-b8e03f3b1542,"deny",3,1,"to declare untrue; to refuse to give or grant some"
06bb3187-bc84-47bd-bf51-5f8beb3f1c4a,"dependable",2,3,"trustworthy and reliable; able to be depended upon"
10a5bb73-37ba-45a8-a81b-728ed39e0b18,"depose",3,2,"to remove from office; to testify under oath; to s"
5cb848eb-040f-4622-9214-425c7d7d6271,"deposited",2,3,"placed or stored in a particular location; put mon"
bac904c0-0b99-41b6-a056-6c704d5e56cb,"deposition",2,3,"the action of depositing something; testimony give"
a9f1e416-19f6-4d45-8571-592247d17751,"deposits",2,3,"plural of deposit; sums of money placed in bank ac"
93730eba-28fd-45de-bfe9-1fbf3a4ec88b,"depot",3,2,"a storage facility; a railroad or bus station; a m"
e2ea4897-9ebd-4325-a17e-fbc5b59cc023,"depreciate",2,3,"to decrease in value over time; to belittle or dis"
22a9ddc1-bb86-4f0e-b19f-222db2ee9611,"deprivation",2,3,"the damaging lack of material benefits; the action"
9d37fc9b-0a22-43f3-a283-c7e45ecd4169,"depths",3,2,"the deepest or most intense parts of something; th"
44036dde-5a1f-4eea-90c4-8a19b93ffb68,"deputy",3,2,"a person appointed to act as a substitute for anot"
7ac431e6-600e-41a8-b02a-62b6c243fcb2,"derby",3,2,"a horse race; a stiff felt hat with a rounded crow"
79f17446-b601-4c8c-8db2-8fc4ffbf1767,"derecho",3,2,"a widespread, long-lived windstorm with bands of r"
f30f5a3f-0779-4c76-9fd0-3de932e8e47d,"derelictderisive",null,5,"showing a lack of respect or care for something; e"
661223b4-723a-478e-8678-a3bfffa3731c,"derivative",2,3,"something that is based on or derived from another"
c66eee4c-6547-45a2-a1e2-800d59869d29,"derrick",3,2,"a type of crane with a movable pivoted arm; a fram"
5bef71a4-6369-4f30-8b3f-5c47c48f6c7f,"derring",3,2,"daring action; brave or audacious conduct (usually"
d0796a19-afc5-46c1-8233-65e80f9c4773,"derring-do",null,3,"brave and heroic deeds; daring action"
8afac67a-f52d-4b4e-9a0c-17e3efc95da6,"derring-dodeseret",null,5,"a bold, daring, or heroic act or action."
e19a1bec-f2e3-4da9-9971-b171996ca0e6,"des",null,1,"a prefix meaning 'away from' or 'apart'."
9640009a-03ff-4253-8950-432649f98d65,"describe",2,3,"to give an account in words of someone or somethin"
5ea92536-8186-4ef3-93e9-b155df20536b,"describes",2,3,"third person singular present of describe; gives a"
94b5d1c1-679f-4c45-a290-61e3352c1eea,"desecration",2,3,"the action of treating a sacred place or thing wit"
909e714f-c555-42f7-a9cf-af96e1317946,"deseret",3,2,"a name meaning "honeybee" in the book of mormon; t"
6056e77b-baa1-4f1e-ade3-a1730ff121a0,"designed",2,3,"created according to a plan; intended for a specif"
996451ed-0b68-492d-86eb-58a53b659531,"designerleisure",null,3,"a type of leisure or relaxation that is designed o"
5a10e350-c2ec-4d95-845f-838d11e928d4,"desk",3,1,"a piece of furniture with a flat surface for writi"
157cc0d3-1ceb-4967-bff5-66ee034706bb,"desman",3,2,"a small aquatic mammal related to moles, with webb"
12fbdf0e-4456-42da-a6ca-30e94f70af59,"destination",2,3,"the place to which someone or something is going o"
14a0f321-9ad5-4652-ae9d-e813eda55098,"destitution",2,3,"poverty so extreme that one lacks the basic necess"
62d1b518-1665-4e32-862e-d4c0420ecaef,"desuetude",2,3,"a state of disuse; the condition of not being used"
78c889b2-0095-4f3b-8479-4c3b1aab4f0b,"detect",3,2,"to discover or identify the presence or existence "
7643d4a7-040c-4cd2-8c01-b4a30211b2ce,"deters",3,2,"third person singular of deter; discourages or pre"
0c5c50fe-46db-44ce-8df5-0b321b650ae5,"detour",3,2,"a long or roundabout route taken to avoid somethin"
0762639a-3119-41cc-a6d7-834ae6d38301,"detractors",2,3,"people who criticize or disparage someone or somet"
c0798cba-090c-4c48-9a66-52479fa52a30,"devanagari",2,3,"a script used for writing hindi, sanskrit, and sev"
7a3d9b47-7756-46bb-9acc-2df3566e8e3f,"develop",3,2,"to grow or cause to grow and become more mature, a"
6df0a7b9-6413-4f82-95d0-ba883ec4b69c,"developed",2,3,"having grown or been brought to a more advanced or"
8d98570d-a724-417f-9e11-97e424d1f075,"devious",3,2,"showing a skillful use of underhanded tactics; dec"
ba9d8738-1c72-4ea8-9864-e43878d79e68,"devo",3,1,"short for devotional; informal term for religious "
f6f21ec4-5b7d-450a-9170-f2ffb434553d,"devoid",3,2,"entirely lacking or free from; completely without."
258d4b4a-047f-4c24-b435-7791abf97565,"devotion",2,3,"love, loyalty, or enthusiasm for a person, activit"
0e3af1cd-2bde-4787-aba1-03d6f4a8d600,"devoured",2,3,"ate hungrily or quickly; consumed eagerly."
caa5bdfc-7e51-4e3e-aab8-078d23dbb8b4,"devout",3,2,"having or showing deep religious feeling or commit"
7590927e-9a9c-429a-91c7-f78768d7d5bd,"dhole",3,2,"a wild dog native to asia, also known as the asian"
7dd88712-3e9c-49b7-b93c-a4b6382a302e,"dhurrie",3,2,"a flat-woven rug from india, typically made of cot"
70b89ae3-57ed-4cdb-9f66-7b08294f3ab5,"diadem",3,2,"a crown or headband worn as a symbol of sovereignt"
2c77f8d4-43df-452c-a3de-6c46a1d8e0cc,"dialect",3,2,"a particular form of a language specific to a regi"
4c633afc-9de1-4aa6-8db8-482ec2f1ca86,"dialysis",3,4,"a medical procedure to remove waste products from "
a95ac7f6-d40b-4e55-a004-226937c99677,"diana",3,2,"in roman mythology, the goddess of the hunt and th"
3b92b99f-313d-4e63-af16-adf297de5db7,"diaspora",null,3,"the dispersion or spread of a people, language, or"
6ab54eb1-4c83-48b3-923f-b632f2fd99d7,"diastole",null,3,"the rhythmic relaxation and expansion of the ventr"
31930e96-7aed-4ab9-a053-2e05a8891dba,"diathermy",null,4,"a medical treatment that uses high-frequency elect"
2fe43ccb-5cd1-4bab-b12d-4f23d93f4511,"diatonic",null,3,"relating to or denoting a musical scale or mode co"
b97b1312-4dce-4ecd-bdee-1ba5e7a514cb,"diatribe",null,3,"a forceful and bitter verbal attack against someon"
441f23b2-d0cd-4bb3-ad88-29f5a270b5c0,"diaulos",null,2,"a double-track race course in ancient greece, with"
cf24eb94-d0e8-4781-aff1-958379c8d557,"dicey",null,2,"risky or uncertain, with the possibility of danger"
51bf5960-dadd-420d-bfc9-da7f032e205b,"dictum",null,2,"an official pronouncement or order."
918ee00b-dd52-47d3-872c-4837430d56bc,"dietetic",null,4,"relating to or following a diet, especially a medi"
ccadef75-994c-45ac-8eef-4f7f7af00944,"differed",null,3,"to be or become different; to vary or be unlike."
86c9381f-c066-4e56-b6c3-40f8ba75ebf6,"different",null,3,"not the same as another; distinct or separate"
1c332563-9ae1-474f-9e15-f72d8a677b00,"difficult",null,3,"something that is not easy to do or accomplish"
c7c874bf-36ad-4318-85e3-c93a882973d9,"difficulty",null,3,"the state of being hard to do or accomplish"
a58ffc07-ebed-4b33-87a5-f733b1d9218f,"digerati",null,3,"a group of people who are knowledgeable and influe"
549e15e4-d53f-4bc7-bde1-22b0878a0895,"dignify",null,2,"to confer dignity or honor upon; to raise in rank "
60e7c2ee-f3aa-4968-9783-1e8b95da1367,"digression",null,3,"a temporary departure from the main subject in spe"
8f121de2-21d4-46dd-89a1-823c9ad71f96,"dihedral",null,3,"a geometric shape formed by the intersection of tw"
bd619e77-c5ec-4153-af20-23ce804fb844,"diktat",null,2,"an authoritative command or order that must be obe"
0a527385-8bea-43bf-907b-51e141d3d7a5,"dilapidated",null,3,"falling into decay or ruin; in a dilapidated condi"
0a99f04e-081c-430f-a4eb-2733dde11976,"dilemma",null,2,"a situation in which a difficult choice has to be "
0c04ef62-2dde-4480-ac09-9d31a380499e,"diligence",null,3,"careful and persistent effort in doing something."
6592dd38-2e7c-4418-8ab3-e9fb8a51618b,"dillydally",null,3,"to waste time through indecision or loitering"
a48324f8-addc-4076-9afd-8ff9227e50b8,"diluent",null,2,"a substance used to dilute or thin out another sub"
7f7a4bfd-407f-44bc-a811-f059e6f7c16d,"dilute",null,2,"to make (a liquid) less concentrated by adding a s"
41a37184-bec6-401f-bda5-029bd8f963da,"dim",null,1,"not bright or clear; lacking in light or brightnes"
d0322dad-492f-4483-8f18-c05765b7beab,"dimension",null,3,"the measurement of something in multiple direction"
e0951478-a98d-446c-91d7-43f9df60fa64,"diminished",null,3,"reduced in size, extent, or degree; made smaller o"
8cadc711-d208-4001-a512-45e1e6643187,"dimorphism",null,3,"the condition of existing in two different forms, "
4fe76c33-e647-4aa3-a614-e491b822acff,"dimple",null,2,"a small, rounded indentation in the skin, especial"
ca181d50-a7ab-4b07-a638-4f13fe052dd6,"dinero",null,2,"money, especially in the form of coins and banknot"
4afc950f-10e6-45e5-a7ff-2f81f1ffd6b4,"dingoes",null,2,"wild dogs native to australia, known for their dis"
944fb709-bbd0-47d1-aa1d-0470d626333f,"dinner",null,2,"the main meal of the day, typically eaten in the e"
1817d713-b0c1-4ebc-a14a-b6a4fa2e7a52,"dinosaur",null,3,"a large extinct reptile that lived millions of yea"
e6eee0c5-91d7-46ee-81e2-3f15d3112bc3,"diocese",null,2,"a district or region under the pastoral care of a "
16e21959-f563-42e8-b346-9f58e4855c7e,"diode",null,2,"a semiconductor device that allows electric curren"
5943cb2f-d9ed-4193-b84a-cc939618743c,"diphtheria",null,3,"a serious and potentially deadly infectious diseas"
2ab7eddb-d5af-4a76-bd3f-0b6266b0575e,"diplodocus",null,3,"a large, long-necked, plant-eating dinosaur that l"
c3602886-f475-4654-8fdb-46577563ebe4,"diploma",null,2,"an official document certifying that a person has "
9f1dd836-e95f-4f1b-a82f-77243740a485,"diptych",null,2,"a work of art, such as a painting or sculpture, th"
cb0964e8-336a-4179-a490-72d9241ffc1a,"dire",null,1,"extremely serious or urgent; causing great worry o"
6c2621c2-d2dd-4e7b-9302-51cbe62a8772,"direct",null,2,"to go straight to a place or point without changin"
7385116b-b0af-466f-aae7-d1dc6ea49503,"dirigible",null,3,"a large, cigar-shaped, lighter-than-air aircraft t"
a9aa5de3-548e-4182-9122-6bf494201b32,"dirndl",null,2,"a traditional dress worn by women in bavaria and a"
a540a6db-54d0-4fe2-8fc9-1a547c8feb67,"disaster",null,3,"a sudden and unexpected event that causes great da"
b3666ffc-570b-443e-b90f-3aae88990380,"disasternoun",null,3,"a sudden, unexpected, and often damaging event or "
83693e0d-656f-4dae-9022-8b15bb8b7aa3,"disband",null,2,"to break up or separate into parts or groups."
9afe3f8c-668d-4e0d-97c9-62b471d851f9,"disciform",3,4,"having the shape of a disc; flat and circular like"
dd7a279a-40f6-4911-94e7-f16c6282c6c6,"discombobulate",2,3,"to confuse or disconcert someone; to upset or frus"
98b0b29d-bd93-4c61-87b6-a7e6c8c66d99,"discomfiture",2,3,"a feeling of unease or embarrassment; the state of"
77cb7f3a-c2ce-4d47-a515-2d4297a6a23e,"disconsolate",2,3,"very unhappy and unable to be comforted; deeply de"
b430e126-f31b-4e73-9d94-e216b8661220,"discord",3,2,"disagreement or lack of harmony between people or "
846071ce-2257-4b21-af5d-5cafa9c812d1,"discoveries",3,4,"plural of discovery; findings of something previou"
33ba4fa0-37dd-42ea-9884-14ec2c677931,"discovering",2,3,"present participle of discover; the process of fin"
1f85498a-1168-4c28-9ae0-f926eba26600,"discreetly",2,3,"in a careful and prudent manner, avoiding attentio"
b6bff9a8-8f9b-464e-a9a1-e2933354ac97,"discretionary",2,3,"available for use at one's own discretion; involvi"
d5aa99aa-40c6-4630-bf94-e3d66523383e,"discriminating",2,3,"having or showing refined taste or good judgment; "
a396d85a-4cbb-4620-a7c9-c1fca1be9b06,"disdain",3,2,"the feeling that someone or something is unworthy "
67a707c8-8859-475a-bac6-8c446ed03cf4,"disembodied",2,3,"separated from or lacking a physical body; existin"
28d0b5ee-18eb-4e6f-8cae-37e2ea04d35b,"disembogue",3,4,"to discharge or flow out, especially of a river fl"
f125d9c2-bd19-4ac5-b80d-96284c2a385d,"disgorged",2,3,"past tense of disgorge; discharged or poured forth"
e37b755c-732e-444c-8341-43659f6a5ecd,"disguise",2,3,"to change the appearance or character of something"
7a3297c4-b267-4cae-a23d-e559075307e3,"dish",3,1,"a shallow, flat-bottomed container for cooking or "
3ab945a5-d3af-43f5-ab21-890de7478964,"disinfectant",2,4,"a chemical agent that destroys or inhibits the gro"
12f68d37-07fd-40eb-a028-0371c091eff6,"disintegration",2,3,"the process of breaking down or falling apart into"
3bc2d210-2d72-4c07-901b-46eda67cd1e0,"dismal",3,2,"causing a mood of gloom or depression; dreary and "
6ed058f3-09cb-4ee7-99f0-dffbfe6aeb01,"disneyfication",2,3,"the transformation of something (usually a place, "
86aadf19-18bd-4219-b7a8-bbd326eacbdb,"disorder",3,4,"a state of confusion or lack of organization; a me"
ce7aee6e-19ae-4425-bde2-3cb4a46048c1,"dispensation",2,3,"permission to be exempted from a rule or usual req"
51d7aa27-ed86-4f70-a1a0-ef3b21f88a28,"disposition",2,3,"a person's inherent qualities of mind and characte"
3e47d9cc-c404-4ca5-ba7d-4ff4492d5e8f,"disproportionate",2,5,"too large or too small in comparison with somethin"
6a19af37-b96d-440a-bce4-709b9a42bf80,"disrepair",2,3,"poor condition due to neglect or age; the state of"
719d8ff3-70b4-4ccd-baac-2f827d020aad,"dissolved",2,3,"past tense of dissolve; melted or mixed completely"
1011242e-1561-442f-b63b-8979b20e85d5,"distinctive",2,3,"characteristic of one person or thing, and so serv"
34c8f41e-abff-4378-909c-9e899fc56a39,"distinguish",2,3,"to recognize the difference between two or more th"
07c92592-e4ee-4914-b648-174b53d08ed9,"distraught",null,3,"feeling very worried, upset, or anxious"
0fbd34a8-ca2d-4a72-a275-b09b855f6d9f,"distressed",null,3,"showing signs of wear, damage, or distress"
328ec37e-1ef3-4bbb-b7b7-dd4095c6ac8a,"disturbancewily",null,3,"a disturbance that is crafty or cunning in nature"
54178527-18fb-4d66-b91b-20b38d958812,"diurnal",null,2,"occurring or active during the daytime, as opposed"
1f0c41b3-36e3-4083-82aa-9a76ab7b30f6,"diva",null,1,"a famous female singer, especially one with a larg"
83289118-5b34-42ec-b1ea-7af83430da1c,"divanbadminton",null,3,"a combination of a divan (a long upholstered seat "
08fcea26-1178-4f02-9a3e-375d6de9f19d,"diverge",null,2,"to separate or move apart from a common point or p"
08f58980-ee05-42a6-968f-57e97e007a1c,"diversion",null,3,"a change in direction, course, or focus"
c96b54c2-04e0-4566-b128-7207946231ec,"diversity",null,3,"the state or quality of including people of differ"
91fde5f6-8df6-44dc-85e8-c3507e9eb4e8,"divestiture",null,3,"the act of divesting or the state of being diveste"
79fdb13e-4c79-4830-9a8e-e9e5fb26ba48,"divine",null,2,"relating to or associated with a god or the worshi"
02f24266-c3cf-4692-ab6d-0521e5658632,"divot",null,2,"a small, shallow depression in the ground, especia"
8ca73c71-33d3-427a-a408-c9ae71be32a8,"divulge",null,2,"to reveal or disclose information that was previou"
7dcab9f4-fd03-4ce3-8bfc-18c8c4e3c1a2,"divvy",null,2,"to divide or share something into parts or portion"
ebec3298-47a3-4b6b-b348-341ac4f1386f,"divvyfatuously",null,3,"to divide or distribute in a fair or equitable man"
bc13c754-e44c-40ca-98ba-5283bfc19669,"djibouti",null,3,"a country located in the horn of africa, known for"
f8c38699-3ed5-4119-a559-974cbd1cdd86,"dlailmnr",null,3,"a jumbled arrangement of letters that does not for"
d1613b53-8d24-41f2-a1fc-9ced8f3b2004,"docket",null,2,"a list of matters to be considered or acted upon, "
d8a3a72f-ca84-4101-a890-660aa567d583,"doctor",null,4,"a medical professional who is qualified to practic"
01447fed-2d06-4807-b3de-8742addee858,"documentary",null,3,"a film or television or radio program that provide"
dc315b71-6b21-44cb-bc9a-a0e6dee81357,"dodecahedron",null,3,"a three-dimensional shape with twelve regular pent"
61871e1b-b3ad-47ac-8d50-00b7b160f929,"dodge",null,2,"to avoid or evade something, especially by moving "
2161f7a1-fd2a-4515-8458-765bf8c296e0,"dodgy",null,2,"evasive, tricky, or unreliable; of doubtful qualit"
7a8d5d2f-6163-4762-8176-5caf9332aecd,"dogana",null,2,"a customs house or office where goods are inspecte"
a0e9826d-d378-4f0c-a523-78b4528f2878,"dojo",null,1,"a training hall for the practice of japanese marti"
44a8450b-0e5f-4588-8832-fb748acc3724,"doldrums",null,3,"a period of stagnation or inactivity, especially i"
111d106c-d3b1-47e7-8499-ca6f6be56ebf,"dollbill",null,3,"a bill or note that is made to look like a real do"
f0f0d5a9-c103-4f8b-a636-d65ed716fbdf,"dolma",null,2,"a stuffed vegetable dish, typically made with grap"
babe4e51-01dc-489b-84f7-461998810c9a,"dolmen",null,2,"a prehistoric stone monument consisting of two or "
851b1c30-3a53-4ee2-8a95-e8da9c9f962d,"dolphin",null,2,"a marine mammal that lives in the ocean and breath"
e83ac207-aeec-40a8-b2e0-255788ca5b98,"domain",null,2,"the area or territory over which a person or organ"
31f86369-10ce-40f0-8760-6fc6450d9b99,"dome",null,1,"a rounded roof or ceiling, typically made of stone"
2f638164-d3e4-4e61-a861-087416b08d1c,"domesticity",null,3,"the state or quality of being domestic; the charac"
50414e2b-0cb9-4af2-987e-4a97f85030ba,"domiciled",null,3,"to have an established permanent residence or home"
0e513c57-327a-43e6-9db1-bf569b55cce9,"domineering",null,3,"exercising or showing arrogant control or authorit"
2921703a-583f-4d8d-bc31-53eeeca08d38,"domino",null,2,"a small, flat, rectangular block, usually made of "
cdc02e2b-5899-4ed5-8cc0-2270d129d2a3,"donatee",null,2,"a person who receives a donation or gift."
74781bd9-b09e-4628-9096-a247576cfa3d,"donkeys",null,2,"a domesticated hoofed mammal of the horse family, "
c8948378-773b-445b-87a2-3a7cf8d1a6e1,"donna",null,2,"an italian title of respect for a woman, equivalen"
92e7eee5-c7d0-461a-bcca-5aa5c9e2fea7,"donut",null,2,"a ring-shaped cake made of dough that is deep-frie"
faf0d940-36ee-4756-beed-847ea964b578,"doodled",null,2,"to scribble or draw idly or absent-mindedly."
4936eee9-22de-453a-84fc-2222401ff6bf,"doomed",null,2,"to be destined to fail or meet an unfortunate end"
3f88162b-be24-4f0d-b6a5-aedc0cd17523,"doorjamb",null,3,"the frame around a door that the door closes again"
e0c82b9d-0791-4a7b-952b-20ae87ba414f,"dopamine",null,3,"a neurotransmitter in the brain that plays a role "
